fecha,producto_id,nombre_producto,demanda,categoria,lead_time_semanas,costo_unitario,inventario
2021-10-31,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,5,MEDICAMENTOS,1.0,1695.0,13.0
2021-11-30,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,1,MEDICAMENTOS,1.0,1695.0,13.0
2021-12-31,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,0,MEDICAMENTOS,1.0,1695.0,13.0
2022-01-31,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,2,MEDICAMENTOS,1.0,1695.0,13.0
2022-02-28,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,0,MEDICAMENTOS,1.0,1695.0,13.0
2022-03-31,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,0,MEDICAMENTOS,1.0,1695.0,13.0
2022-04-30,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,5,MEDICAMENTOS,1.0,1695.0,13.0
2022-05-31,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,9,MEDICAMENTOS,1.0,1695.0,13.0
2022-06-30,P005722,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,2,MEDICAMENTOS,1.0,1695.0,13.0
2021-07-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,387,MEDICAMENTOS,1.0,1073.0,196.0
2021-08-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,222,MEDICAMENTOS,1.0,1073.0,196.0
2021-09-30,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,100,MEDICAMENTOS,1.0,1073.0,196.0
2021-10-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,243,MEDICAMENTOS,1.0,1073.0,196.0
2021-11-30,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,344,MEDICAMENTOS,1.0,1073.0,196.0
2021-12-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,269,MEDICAMENTOS,1.0,1073.0,196.0
2022-01-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,20,MEDICAMENTOS,1.0,1073.0,196.0
2022-02-28,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,9,MEDICAMENTOS,1.0,1073.0,196.0
2022-03-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,23,MEDICAMENTOS,1.0,1073.0,196.0
2022-04-30,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,130,MEDICAMENTOS,1.0,1073.0,196.0
2022-05-31,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,352,MEDICAMENTOS,1.0,1073.0,196.0
2022-06-30,P007721,PENICILINA G CRISTALINA POLVO LIOFILIZADO 1000000UI,822,MEDICAMENTOS,1.0,1073.0,196.0
2021-07-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2021-08-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2021-09-30,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2021-10-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2021-11-30,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2021-12-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2022-01-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,7,MEDICAMENTOS,1.0,265.0,5.0
2022-02-28,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2022-03-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2022-04-30,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2022-05-31,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2022-06-30,P012141,PIRANTEL PAMOATO TABLETA 250MG,0,MEDICAMENTOS,1.0,265.0,5.0
2021-07-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2021-08-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2021-09-30,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2021-10-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2021-11-30,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2021-12-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),1,MEDICAMENTOS,1.0,,
2022-01-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2022-02-28,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2022-03-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2022-04-30,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),1,MEDICAMENTOS,1.0,,
2022-05-31,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2022-06-30,P012231,PIRANTEL PAMOATO SUSPENSIÓN ORAL 250MG/5ML (750MG/15ML),0,MEDICAMENTOS,1.0,,
2021-07-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,2023,MEDICAMENTOS,1.0,234.0,460.0
2021-08-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1694,MEDICAMENTOS,1.0,234.0,460.0
2021-09-30,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1689,MEDICAMENTOS,1.0,234.0,460.0
2021-10-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1707,MEDICAMENTOS,1.0,234.0,460.0
2021-11-30,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1844,MEDICAMENTOS,1.0,234.0,460.0
2021-12-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,2038,MEDICAMENTOS,1.0,234.0,460.0
2022-01-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,2478,MEDICAMENTOS,1.0,234.0,460.0
2022-02-28,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1897,MEDICAMENTOS,1.0,234.0,460.0
2022-03-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,2620,MEDICAMENTOS,1.0,234.0,460.0
2022-04-30,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1786,MEDICAMENTOS,1.0,234.0,460.0
2022-05-31,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,2133,MEDICAMENTOS,1.0,234.0,460.0
2022-06-30,P022701,POTASIO CLORURO 20MEQ/10ML SOL. INYECTABLE,1759,MEDICAMENTOS,1.0,234.0,460.0
2021-07-31,P026011,PRAZOSINA TABLETA 1MG,706,MEDICAMENTOS,1.0,17.5,355.0
2021-08-31,P026011,PRAZOSINA TABLETA 1MG,655,MEDICAMENTOS,1.0,17.5,355.0
2021-09-30,P026011,PRAZOSINA TABLETA 1MG,555,MEDICAMENTOS,1.0,17.5,355.0
2021-10-31,P026011,PRAZOSINA TABLETA 1MG,475,MEDICAMENTOS,1.0,17.5,355.0
2021-11-30,P026011,PRAZOSINA TABLETA 1MG,741,MEDICAMENTOS,1.0,17.5,355.0
2021-12-31,P026011,PRAZOSINA TABLETA 1MG,736,MEDICAMENTOS,1.0,17.5,355.0
2022-01-31,P026011,PRAZOSINA TABLETA 1MG,1001,MEDICAMENTOS,1.0,17.5,355.0
2022-02-28,P026011,PRAZOSINA TABLETA 1MG,927,MEDICAMENTOS,1.0,17.5,355.0
2022-03-31,P026011,PRAZOSINA TABLETA 1MG,1135,MEDICAMENTOS,1.0,17.5,355.0
2022-04-30,P026011,PRAZOSINA TABLETA 1MG,696,MEDICAMENTOS,1.0,17.5,355.0
2022-05-31,P026011,PRAZOSINA TABLETA 1MG,1139,MEDICAMENTOS,1.0,17.5,355.0
2022-06-30,P026011,PRAZOSINA TABLETA 1MG,1294,MEDICAMENTOS,1.0,17.5,355.0
2021-07-31,P027011,PREDNISOLONA TABLETA 5MG,851,MEDICAMENTOS,1.0,23.0,191.0
2021-08-31,P027011,PREDNISOLONA TABLETA 5MG,577,MEDICAMENTOS,1.0,23.0,191.0
2021-09-30,P027011,PREDNISOLONA TABLETA 5MG,869,MEDICAMENTOS,1.0,23.0,191.0
2021-10-31,P027011,PREDNISOLONA TABLETA 5MG,752,MEDICAMENTOS,1.0,23.0,191.0
2021-11-30,P027011,PREDNISOLONA TABLETA 5MG,844,MEDICAMENTOS,1.0,23.0,191.0
2021-12-31,P027011,PREDNISOLONA TABLETA 5MG,751,MEDICAMENTOS,1.0,23.0,191.0
2022-01-31,P027011,PREDNISOLONA TABLETA 5MG,576,MEDICAMENTOS,1.0,23.0,191.0
2022-02-28,P027011,PREDNISOLONA TABLETA 5MG,474,MEDICAMENTOS,1.0,23.0,191.0
2022-03-31,P027011,PREDNISOLONA TABLETA 5MG,578,MEDICAMENTOS,1.0,23.0,191.0
2022-04-30,P027011,PREDNISOLONA TABLETA 5MG,702,MEDICAMENTOS,1.0,23.0,191.0
2022-05-31,P027011,PREDNISOLONA TABLETA 5MG,441,MEDICAMENTOS,1.0,23.0,191.0
2022-06-30,P027011,PREDNISOLONA TABLETA 5MG,300,MEDICAMENTOS,1.0,23.0,191.0
2021-07-31,P035011,PROPRANOLOL TABLETA 40MG,64,MEDICAMENTOS,1.0,,
2021-08-31,P035011,PROPRANOLOL TABLETA 40MG,80,MEDICAMENTOS,1.0,,
2021-09-30,P035011,PROPRANOLOL TABLETA 40MG,148,MEDICAMENTOS,1.0,,
2021-10-31,P035011,PROPRANOLOL TABLETA 40MG,198,MEDICAMENTOS,1.0,,
2021-11-30,P035011,PROPRANOLOL TABLETA 40MG,257,MEDICAMENTOS,1.0,,
2021-12-31,P035011,PROPRANOLOL TABLETA 40MG,71,MEDICAMENTOS,1.0,,
2022-01-31,P035011,PROPRANOLOL TABLETA 40MG,88,MEDICAMENTOS,1.0,,
2022-02-28,P035011,PROPRANOLOL TABLETA 40MG,67,MEDICAMENTOS,1.0,,
2022-03-31,P035011,PROPRANOLOL TABLETA 40MG,141,MEDICAMENTOS,1.0,,
2022-04-30,P035011,PROPRANOLOL TABLETA 40MG,114,MEDICAMENTOS,1.0,,
2022-05-31,P035011,PROPRANOLOL TABLETA 40MG,85,MEDICAMENTOS,1.0,,
2022-06-30,P035011,PROPRANOLOL TABLETA 40MG,144,MEDICAMENTOS,1.0,,
2021-07-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,1,MEDICAMENTOS,1.0,13875.0,3.0
2021-08-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,0,MEDICAMENTOS,1.0,13875.0,3.0
2021-09-30,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,0,MEDICAMENTOS,1.0,13875.0,3.0
2021-10-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,0,MEDICAMENTOS,1.0,13875.0,3.0
2021-11-30,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,1,MEDICAMENTOS,1.0,13875.0,3.0
2021-12-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,0,MEDICAMENTOS,1.0,13875.0,3.0
2022-01-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,1,MEDICAMENTOS,1.0,13875.0,3.0
2022-02-28,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,1,MEDICAMENTOS,1.0,13875.0,3.0
2022-03-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,1,MEDICAMENTOS,1.0,13875.0,3.0
2022-04-30,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,2,MEDICAMENTOS,1.0,13875.0,3.0
2022-05-31,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,0,MEDICAMENTOS,1.0,13875.0,3.0
2022-06-30,P036701,PROTAMINA SOLUCIÓN INYECTABLE 5000UI,1,MEDICAMENTOS,1.0,13875.0,3.0
2021-07-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",64,MEDICAMENTOS,1.0,4092.0,58.0
2021-08-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",29,MEDICAMENTOS,1.0,4092.0,58.0
2021-09-30,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",44,MEDICAMENTOS,1.0,4092.0,58.0
2021-10-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",36,MEDICAMENTOS,1.0,4092.0,58.0
2021-11-30,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",30,MEDICAMENTOS,1.0,4092.0,58.0
2021-12-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",37,MEDICAMENTOS,1.0,4092.0,58.0
2022-01-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",68,MEDICAMENTOS,1.0,4092.0,58.0
2022-02-28,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",44,MEDICAMENTOS,1.0,4092.0,58.0
2022-03-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",81,MEDICAMENTOS,1.0,4092.0,58.0
2022-04-30,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",52,MEDICAMENTOS,1.0,4092.0,58.0
2022-05-31,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",23,MEDICAMENTOS,1.0,4092.0,58.0
2022-06-30,P039701,"POTASIO FOSFATO DIBASICO/MONOBASICO SOLUCIÓN INYECTABLE 3,8MEQ/2,6MM/1ML (38MEQ",29,MEDICAMENTOS,1.0,4092.0,58.0
2021-07-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,38,MEDICAMENTOS,1.0,5602.0,9.0
2021-08-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2021-09-30,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,2,MEDICAMENTOS,1.0,5602.0,9.0
2021-10-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2021-11-30,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2021-12-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2022-01-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,42,MEDICAMENTOS,1.0,5602.0,9.0
2022-02-28,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,6,MEDICAMENTOS,1.0,5602.0,9.0
2022-03-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2022-04-30,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2022-05-31,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2022-06-30,R0000009,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,0,MEDICAMENTOS,1.0,5602.0,9.0
2021-07-31,R0000014,ROSUVASTATINA TABLETA 20MG,7,MEDICAMENTOS,1.0,101.0,24.0
2021-08-31,R0000014,ROSUVASTATINA TABLETA 20MG,5,MEDICAMENTOS,1.0,101.0,24.0
2021-09-30,R0000014,ROSUVASTATINA TABLETA 20MG,27,MEDICAMENTOS,1.0,101.0,24.0
2021-10-31,R0000014,ROSUVASTATINA TABLETA 20MG,0,MEDICAMENTOS,1.0,101.0,24.0
2021-11-30,R0000014,ROSUVASTATINA TABLETA 20MG,11,MEDICAMENTOS,1.0,101.0,24.0
2021-12-31,R0000014,ROSUVASTATINA TABLETA 20MG,14,MEDICAMENTOS,1.0,101.0,24.0
2022-01-31,R0000014,ROSUVASTATINA TABLETA 20MG,19,MEDICAMENTOS,1.0,101.0,24.0
2022-02-28,R0000014,ROSUVASTATINA TABLETA 20MG,2,MEDICAMENTOS,1.0,101.0,24.0
2022-03-31,R0000014,ROSUVASTATINA TABLETA 20MG,31,MEDICAMENTOS,1.0,101.0,24.0
2022-04-30,R0000014,ROSUVASTATINA TABLETA 20MG,19,MEDICAMENTOS,1.0,101.0,24.0
2022-05-31,R0000014,ROSUVASTATINA TABLETA 20MG,0,MEDICAMENTOS,1.0,101.0,24.0
2022-06-30,R0000014,ROSUVASTATINA TABLETA 20MG,0,MEDICAMENTOS,1.0,101.0,24.0
2021-07-31,R001011,RANITIDINA TABLETA 150MG,522,MEDICAMENTOS,1.0,36.5,443.0
2021-08-31,R001011,RANITIDINA TABLETA 150MG,775,MEDICAMENTOS,1.0,36.5,443.0
2021-09-30,R001011,RANITIDINA TABLETA 150MG,856,MEDICAMENTOS,1.0,36.5,443.0
2021-10-31,R001011,RANITIDINA TABLETA 150MG,809,MEDICAMENTOS,1.0,36.5,443.0
2021-11-30,R001011,RANITIDINA TABLETA 150MG,589,MEDICAMENTOS,1.0,36.5,443.0
2021-12-31,R001011,RANITIDINA TABLETA 150MG,558,MEDICAMENTOS,1.0,36.5,443.0
2022-01-31,R001011,RANITIDINA TABLETA 150MG,513,MEDICAMENTOS,1.0,36.5,443.0
2022-02-28,R001011,RANITIDINA TABLETA 150MG,532,MEDICAMENTOS,1.0,36.5,443.0
2022-03-31,R001011,RANITIDINA TABLETA 150MG,699,MEDICAMENTOS,1.0,36.5,443.0
2022-04-30,R001011,RANITIDINA TABLETA 150MG,331,MEDICAMENTOS,1.0,36.5,443.0
2022-05-31,R001011,RANITIDINA TABLETA 150MG,366,MEDICAMENTOS,1.0,36.5,443.0
2022-06-30,R001011,RANITIDINA TABLETA 150MG,279,MEDICAMENTOS,1.0,36.5,443.0
2021-07-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,2175,MEDICAMENTOS,1.0,232.0,378.0
2021-08-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1951,MEDICAMENTOS,1.0,232.0,378.0
2021-09-30,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1546,MEDICAMENTOS,1.0,232.0,378.0
2021-10-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1769,MEDICAMENTOS,1.0,232.0,378.0
2021-11-30,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1634,MEDICAMENTOS,1.0,232.0,378.0
2021-12-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,2081,MEDICAMENTOS,1.0,232.0,378.0
2022-01-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1923,MEDICAMENTOS,1.0,232.0,378.0
2022-02-28,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1759,MEDICAMENTOS,1.0,232.0,378.0
2022-03-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1500,MEDICAMENTOS,1.0,232.0,378.0
2022-04-30,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1597,MEDICAMENTOS,1.0,232.0,378.0
2022-05-31,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1268,MEDICAMENTOS,1.0,232.0,378.0
2022-06-30,R001701,RANITIDINA SOL. INYECTABLE 50MG/2ML,1342,MEDICAMENTOS,1.0,232.0,378.0
2021-07-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,70,MEDICAMENTOS,1.0,3009.5,42.0
2021-08-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,97,MEDICAMENTOS,1.0,3009.5,42.0
2021-09-30,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,215,MEDICAMENTOS,1.0,3009.5,42.0
2021-10-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,80,MEDICAMENTOS,1.0,3009.5,42.0
2021-11-30,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,138,MEDICAMENTOS,1.0,3009.5,42.0
2021-12-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,35,MEDICAMENTOS,1.0,3009.5,42.0
2022-01-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,101,MEDICAMENTOS,1.0,3009.5,42.0
2022-02-28,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,43,MEDICAMENTOS,1.0,3009.5,42.0
2022-03-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,32,MEDICAMENTOS,1.0,3009.5,42.0
2022-04-30,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,58,MEDICAMENTOS,1.0,3009.5,42.0
2022-05-31,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,71,MEDICAMENTOS,1.0,3009.5,42.0
2022-06-30,R002251,POLIESTIRENO SULFONATO CÁLCICO POLVO PARA SUSPENSIÓN ORAL 15G,292,MEDICAMENTOS,1.0,3009.5,42.0
2021-07-31,R005101,RIFAMPICINA CÁPSULA 300MG,92,MEDICAMENTOS,1.0,467.0,32.0
2021-08-31,R005101,RIFAMPICINA CÁPSULA 300MG,2,MEDICAMENTOS,1.0,467.0,32.0
2021-09-30,R005101,RIFAMPICINA CÁPSULA 300MG,18,MEDICAMENTOS,1.0,467.0,32.0
2021-10-31,R005101,RIFAMPICINA CÁPSULA 300MG,79,MEDICAMENTOS,1.0,467.0,32.0
2021-11-30,R005101,RIFAMPICINA CÁPSULA 300MG,88,MEDICAMENTOS,1.0,467.0,32.0
2021-12-31,R005101,RIFAMPICINA CÁPSULA 300MG,6,MEDICAMENTOS,1.0,467.0,32.0
2022-01-31,R005101,RIFAMPICINA CÁPSULA 300MG,0,MEDICAMENTOS,1.0,467.0,32.0
2022-02-28,R005101,RIFAMPICINA CÁPSULA 300MG,36,MEDICAMENTOS,1.0,467.0,32.0
2022-03-31,R005101,RIFAMPICINA CÁPSULA 300MG,0,MEDICAMENTOS,1.0,467.0,32.0
2022-04-30,R005101,RIFAMPICINA CÁPSULA 300MG,38,MEDICAMENTOS,1.0,467.0,32.0
2022-05-31,R005101,RIFAMPICINA CÁPSULA 300MG,2,MEDICAMENTOS,1.0,467.0,32.0
2022-06-30,R005101,RIFAMPICINA CÁPSULA 300MG,32,MEDICAMENTOS,1.0,467.0,32.0
2021-07-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,115,MEDICAMENTOS,1.0,22370.0,6.0
2021-08-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,49,MEDICAMENTOS,1.0,22370.0,6.0
2021-09-30,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,48,MEDICAMENTOS,1.0,22370.0,6.0
2021-10-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,64,MEDICAMENTOS,1.0,22370.0,6.0
2021-11-30,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,27,MEDICAMENTOS,1.0,22370.0,6.0
2021-12-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,58,MEDICAMENTOS,1.0,22370.0,6.0
2022-01-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,85,MEDICAMENTOS,1.0,22370.0,6.0
2022-02-28,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,77,MEDICAMENTOS,1.0,22370.0,6.0
2022-03-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,56,MEDICAMENTOS,1.0,22370.0,6.0
2022-04-30,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,30,MEDICAMENTOS,1.0,22370.0,6.0
2022-05-31,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,45,MEDICAMENTOS,1.0,22370.0,6.0
2022-06-30,R008703,AGUA ESTERIL PARA IRRIGACION 3000 ML ,31,MEDICAMENTOS,1.0,22370.0,6.0
2021-07-31,R009141,RITONAVIR TABLETA 100MG,2,MEDICAMENTOS,1.0,974.0,22.0
2021-08-31,R009141,RITONAVIR TABLETA 100MG,3,MEDICAMENTOS,1.0,974.0,22.0
2021-09-30,R009141,RITONAVIR TABLETA 100MG,19,MEDICAMENTOS,1.0,974.0,22.0
2021-10-31,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2021-11-30,R009141,RITONAVIR TABLETA 100MG,1,MEDICAMENTOS,1.0,974.0,22.0
2021-12-31,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2022-01-31,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2022-02-28,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2022-03-31,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2022-04-30,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2022-05-31,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2022-06-30,R009141,RITONAVIR TABLETA 100MG,0,MEDICAMENTOS,1.0,974.0,22.0
2021-07-31,S0000002,SECNIDAZOL TABLETA 500MG,0,MEDICAMENTOS,1.0,,
